Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
27/05/2022 22:05,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,Los invitamos a participar en la Consulta Pública. Aquí te decimos cómo. Ingresa a:  #SomosFuturo,1530384799554105345,https://bit.ly/38vKBF6,pic.twitter.com/R2bPYXr5Hn,,0,0,Twitter for iPhone,7218,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 20:04,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"La Presidenta Municipal, Karla Fiesco, acompañada del titular de Operagua, recorrió las instalaciones del Organismo para verificar que las y los izcallenses que acudan por distintas razones, reciban una excelente atención. #SomosFuturo RT @KarlaFiesco: Esta tarde visité las oficinas centrales de OPERAGUA para supervisar personalmente la calidad de atención y servicio que se brindan a diario a las y los izcallenses. Como servidores públicos estamos comprometidos en brindar más y mejores servicios. #SomosFuturo",1530354277427855360,https://twitter.com/karlafiesco/status/1530307981165879296,https://pbs.twimg.com/media/FTy-_00XoAEFttc.jpg,,0,0,Twitter for iPhone,7219,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 18:43,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Te compartimos los puntos donde se llevará a cabo el Festival de las Buenas Acciones ""Izcallimpio"". Te esperamos a partir de las 7:45 am. #SomoFuturo",1530334023347732486,,https://pbs.twimg.com/media/FTzWrnwX0AA5zfq.jpg,,0,0,Twitter for iPhone,7220,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 18:06,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Te compartimos los puntos donde se llevará a cabo el Festival de las Buenas Acciones ""Izcallimpio"".",1530324691134603264,,https://pbs.twimg.com/media/FTzOMbdWIAAcF9l.jpg,,0,1,Twitter for iPhone,7220,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 16:24,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Les presentamos el nuevo logotipo del Sistema Municipal Anticorrupción. Si eres víctima de corrupción, ¡denuncia! #SomosAnticorrupción #SomosFuturo",1530298992168513536,,https://pbs.twimg.com/media/FTy20kBWAAEQg1c.jpg,,0,1,Twitter for iPhone,7220,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 14:03,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Los invitamos a unirse a las actividades de limpieza por nuestro municipio, que se realizarán en el Festival de las Buenas Acciones “Izcallimpio”. Juntos por espacios #ConMásSeguridad, óptimos y dignos.",1530263428572528645,,https://pbs.twimg.com/media/FTyWeejWUAA-H1y.jpg,,0,0,Twitter for iPhone,7219,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 12:38,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Esta mañana la alcaldesa, Karla Fiesco García, mantuvo una reunión con integrantes de la Comisaría de Seguridad Ciudadana con el objetivo de generar estrategias para salvaguardad la integridad de las y los izcallenses. #SomosFuturo",1530242060283944962,,https://pbs.twimg.com/media/FTyDCsOWIAE6YwC.jpg,,0,2,Twitter for iPhone,7218,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 11:18,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Como parte del compromiso de recuperar la tranquilidad a las familias izcallenses, sostuvimos la Reunión de Coordinación Territorial para la Construcción de la Paz Región VIII. Trabajamos por un Izcalli #ConMásSeguridad #SomosFuturo",1530221963041460227,,https://pbs.twimg.com/media/FTxww6tXsAA6Hr_.jpg,,0,0,Twitter for iPhone,7218,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 10:07,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,Te invitamos a la inauguración de la Zona de Juegos en el Parque de las Esculturas. Seguimos trabajando por espacios #ConMásSeguridad para los más pequeños del municipio. ¡No faltes!,1530203944672165889,,https://pbs.twimg.com/media/FTxgYBFXEAE0rSO.jpg,,0,2,Twitter for iPhone,7218,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 09:29,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Te invitamos a visitar el corredor artesanal que se instalará el próximo domingo 29 de mayo al interior del Parque de las Esculturas, en un horario de 10:00 am a 05:00 pm. Junto impulsamos la economía de nuestros artesanos. #SomosFuturo.",1530194496729894912,,https://pbs.twimg.com/media/FTxXyHNWIAArSAq.jpg,,1,1,Twitter for iPhone,7218,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
27/05/2022 09:18,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Atendimos las peticiones en materia de poda, desmalezado, alumbrado público, bacheo y operativos de seguridad en la comunidad de Cumbria Sección Los Miras. Estamos comprometidos en darle a las vecinas y vecinos de Izcalli el municipio que se merecen #ConMásSeguridad",1530191815453855748,,pic.twitter.com/dMn9EKQEBm,,0,0,Twitter for iPhone,7218,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
